Area,Item,Year,Area_Harvested_ha,Production_tons,Yield_kg_ha
Albania,"Peas, green",2019,496.0,5456.0,11000.0
Albania,"Peas, green",2020,485.0,5727.0,11808.2
Albania,"Peas, green",2021,577.0,7856.1,13613.1
Albania,"Peas, green",2022,604.0,8782.0,14551.8
Albania,"Peas, green",2023,547.0,7143.15,13049.2
Albania,"Pumpkins, squash and gourds",2019,675.0,18923.0,28034.1
Albania,"Pumpkins, squash and gourds",2020,754.0,22315.0,29595.5
Albania,"Pumpkins, squash and gourds",2021,894.0,30911.6,34592.2
Albania,"Pumpkins, squash and gourds",2022,856.0,30002.2,35065.7
Albania,"Pumpkins, squash and gourds",2023,798.0,27493.3,34460.1
Albania,Quinces,2019,87.0,4844.0,55678.2
Albania,Quinces,2020,89.0,5064.0,56898.9
Albania,Quinces,2021,89.0,5001.0,55939.6
Albania,Quinces,2022,91.0,5330.0,58571.4
Albania,Quinces,2023,91.0,5082.15,55713.1
Albania,Rye,2019,1183.0,2572.0,2174.1
Albania,Rye,2020,1321.0,3244.0,2455.7
Albania,Rye,2021,1318.0,3293.0,2498.5
Albania,Rye,2022,1313.0,3115.0,2372.4
Albania,Rye,2023,1277.0,3012.5,2359.0
Albania,Sour cherries,2019,3287.0,18230.93,5546.3
Albania,Sour cherries,2020,3187.0,17848.67,5600.1
Albania,Sour cherries,2021,3223.0,17857.77,5540.5
Albania,Sour cherries,2022,3232.0,17979.12,5562.0
Albania,Sour cherries,2023,3214.0,17895.18,5567.4
Albania,Spinach,2019,1559.0,23702.0,15203.3
Albania,Spinach,2020,1683.0,26257.0,15601.3
Albania,Spinach,2021,1608.0,25531.8,15874.0
Albania,Spinach,2022,1782.0,29640.0,16633.9
Albania,Spinach,2023,1704.0,26192.14,15375.2
Albania,Strawberries,2019,121.0,5273.0,43578.5
Albania,Strawberries,2020,121.0,5446.0,45008.3
Albania,Strawberries,2021,120.0,5723.3,47853.7
Albania,Strawberries,2022,131.0,6290.0,48051.9
Albania,Strawberries,2023,119.0,6370.0,53350.1
Albania,"Tangerines, mandarins, clementines",2019,992.0,31235.0,31486.9
Albania,"Tangerines, mandarins, clementines",2020,1024.0,32159.0,31405.3
Albania,"Tangerines, mandarins, clementines",2021,1028.0,32835.8,31953.9
Albania,"Tangerines, mandarins, clementines",2022,1066.0,35161.0,32984.1
Albania,"Tangerines, mandarins, clementines",2023,1099.0,36043.02,32807.8
Albania,Tomatoes,2019,6663.0,299669.0,44975.1
Albania,Tomatoes,2020,6859.0,313109.0,45649.4
Albania,Tomatoes,2021,6693.0,314470.1,46988.4
Albania,Tomatoes,2022,6660.0,315057.3,47305.2
Albania,Tomatoes,2023,6412.0,309343.49,48246.3
Albania,Unmanufactured tobacco,2019,811.0,1403.0,1730.0
Albania,Unmanufactured tobacco,2020,757.0,1438.0,1899.6
Albania,Unmanufactured tobacco,2021,829.0,1620.3,1954.8
Albania,Unmanufactured tobacco,2022,833.0,1792.0,2152.6
Albania,Unmanufactured tobacco,2023,887.0,1714.6,1933.5
Albania,Vetches,2019,6384.0,1890.65,296.1
Albania,Vetches,2020,6420.0,1859.38,289.6
Albania,Vetches,2021,6504.0,1883.55,289.6
Albania,Vetches,2022,6612.0,1877.86,284.0
Albania,Vetches,2023,6512.0,1873.59,287.7
Algeria,"Almonds, in shell",2019,35380.0,72412.0,2046.7
Algeria,"Almonds, in shell",2020,34542.0,60832.0,1761.1
Algeria,"Almonds, in shell",2021,32492.0,55448.0,1706.5
Algeria,"Almonds, in shell",2022,38495.0,66232.31,1720.5
Algeria,"Almonds, in shell",2023,38544.0,69637.53,1806.7
Algeria,Apples,2019,32989.0,558830.0,16939.9
Algeria,Apples,2020,33025.0,566823.5,17163.5
Algeria,Apples,2021,31171.0,522317.0,16756.3
Algeria,Apples,2022,32636.0,549391.71,16834.0
Algeria,Apples,2023,32149.0,575880.85,17912.9
Algeria,Apricots,2019,30861.0,209204.0,6778.9
Algeria,Apricots,2020,29719.0,187273.2,6301.5
Algeria,Apricots,2021,27185.0,189724.0,6979.1
Algeria,Apricots,2022,29765.0,205996.35,6920.7
Algeria,Apricots,2023,28965.0,200566.42,6924.5
Algeria,Barley,2019,1133005.0,1647746.0,1454.3
Algeria,Barley,2020,978114.0,1213137.0,1240.3
Algeria,Barley,2021,525631.0,555364.0,1056.6
Algeria,Barley,2022,1025000.0,1000000.0,975.6
Algeria,Barley,2023,1025000.0,1000000.0,975.6
Algeria,Figs,2019,39438.0,114092.0,2892.9
Algeria,Figs,2020,39026.0,116143.0,2976.0
Algeria,Figs,2021,39065.0,107266.0,2745.9
Algeria,Figs,2022,40136.0,115170.35,2869.5
Algeria,Figs,2023,38374.0,116183.18,3027.7
Algeria,Grapes,2019,68649.0,549833.0,8009.3
Algeria,Grapes,2020,69319.0,554201.1,7994.9
Algeria,Grapes,2021,63443.0,630022.0,9930.5
Algeria,Grapes,2022,63816.0,619317.68,9704.8
Algeria,Grapes,2023,64465.0,619740.16,9613.7
Algeria,Maize (corn),2019,1533.0,6368.0,4153.9
Algeria,Maize (corn),2020,530.0,3221.0,6073.9
Algeria,Maize (corn),2021,3606.0,18491.0,5127.8
Algeria,Maize (corn),2022,2000.0,11000.0,5500.0
Algeria,Maize (corn),2023,2000.0,12000.0,6000.0
Algeria,Olives,2019,431506.0,868754.0,2013.3
Algeria,Olives,2020,438828.0,1079508.0,2460.0
Algeria,Olives,2021,440008.0,704619.0,1601.4
Algeria,Olives,2022,469380.0,847031.81,1804.6
Algeria,Olives,2023,482055.0,904013.51,1875.3
Algeria,"Onions and shallots, dry (excluding dehydrated)",2019,50312.0,1613729.0,32074.4
Algeria,"Onions and shallots, dry (excluding dehydrated)",2020,50032.0,1665671.1,33292.2
Algeria,"Onions and shallots, dry (excluding dehydrated)",2021,49722.0,1710595.0,34403.0
Algeria,"Onions and shallots, dry (excluding dehydrated)",2022,49862.0,1759854.81,35294.6
Algeria,"Onions and shallots, dry (excluding dehydrated)",2023,49177.0,1813467.25,36876.4
Algeria,Oranges,2019,46081.0,1199535.0,26031.0
Algeria,Oranges,2020,46648.0,1174845.2,25185.3
Algeria,Oranges,2021,47269.0,1137191.0,24057.7
Algeria,Oranges,2022,49366.0,1245387.71,25227.7
Algeria,Oranges,2023,52041.0,1359555.74,26124.7
Algeria,"Other citrus fruit, n.e.c.",2019,472.0,617.86,1309.0
Algeria,"Other citrus fruit, n.e.c.",2020,467.0,615.02,1316.7
Algeria,"Other citrus fruit, n.e.c.",2021,468.0,620.63,1326.7
Algeria,"Other citrus fruit, n.e.c.",2022,467.0,617.84,1322.0
Algeria,"Other citrus fruit, n.e.c.",2023,467.0,617.83,1324.4
Algeria,"Other fruits, n.e.c.",2019,11516.0,115414.0,10022.1
Algeria,"Other fruits, n.e.c.",2020,12969.0,133801.3,10317.0
Algeria,"Other fruits, n.e.c.",2021,13461.0,125248.0,9304.5
Algeria,"Other fruits, n.e.c.",2022,13896.0,117832.23,8479.5
Algeria,"Other fruits, n.e.c.",2023,16172.0,133459.26,8252.3
Algeria,Other pulses n.e.c.,2019,180.0,148.0,822.2
Algeria,Other pulses n.e.c.,2020,115.0,115.0,1000.0
Algeria,Other pulses n.e.c.,2021,115.0,115.0,1000.0
Algeria,Other pulses n.e.c.,2022,134.0,126.0,940.7
Algeria,Other pulses n.e.c.,2023,134.0,126.0,940.7
Algeria,Other stone fruits,2019,2252.0,29620.0,13152.8
Algeria,Other stone fruits,2020,2125.0,26534.0,12486.6
Algeria,Other stone fruits,2021,2115.0,28736.0,13589.0
Algeria,Other stone fruits,2022,2159.0,29713.52,13759.9
Algeria,Other stone fruits,2023,2195.0,30323.19,13814.5
Algeria,"Other vegetables, fresh n.e.c.",2019,48373.0,1078035.0,22285.9
Algeria,"Other vegetables, fresh n.e.c.",2020,56757.0,1458964.6,25705.5
Algeria,"Other vegetables, fresh n.e.c.",2021,59375.0,1467569.0,24717.0
Algeria,"Other vegetables, fresh n.e.c.",2022,60967.0,1538930.71,25241.9
Algeria,"Other vegetables, fresh n.e.c.",2023,60524.0,1583324.04,26160.1
Algeria,Peaches and nectarines,2019,16675.0,201755.0,12099.3
Algeria,Peaches and nectarines,2020,16765.0,186444.1,11121.0
Algeria,Peaches and nectarines,2021,16223.0,186072.0,11469.7
Algeria,Peaches and nectarines,2022,16565.0,190641.64,11508.6
Algeria,Peaches and nectarines,2023,16936.0,199187.67,11761.2
Algeria,Pears,2019,20240.0,223467.0,11040.9
Algeria,Pears,2020,19979.0,154860.5,7751.2
Algeria,Pears,2021,18704.0,149780.0,8008.1
Algeria,Pears,2022,20317.0,170989.82,8416.2
Algeria,Pears,2023,19281.0,170054.71,8819.8
Algeria,Plums and sloes,2019,12795.0,113085.0,8838.2
Algeria,Plums and sloes,2020,12689.0,98908.3,7794.8
Algeria,Plums and sloes,2021,11685.0,97056.0,8306.3
Algeria,Plums and sloes,2022,11869.0,98807.74,8324.7
Algeria,Plums and sloes,2023,11495.0,98278.19,8549.7
Algeria,Potatoes,2019,157864.0,5020249.0,31801.1
Algeria,Potatoes,2020,149465.0,4659482.0,31174.4
Algeria,Potatoes,2021,136855.0,4360880.0,31864.9
Algeria,Potatoes,2022,132624.0,4356127.74,32845.8
Algeria,Potatoes,2023,137747.0,4632151.71,33627.9
Algeria,Rice,2019,172.0,308.07,1788.9
Algeria,Rice,2020,172.0,308.47,1791.0
Algeria,Rice,2021,171.0,305.92,1790.0
Algeria,Rice,2022,172.0,307.49,1789.9
Algeria,Rice,2023,172.0,307.29,1790.3
Algeria,"Seed cotton, unginned",2019,260.0,79.66,306.4
Algeria,"Seed cotton, unginned",2020,260.0,78.78,303.0
Algeria,"Seed cotton, unginned",2021,260.0,80.07,307.9
Algeria,"Seed cotton, unginned",2022,260.0,80.7,310.4
Algeria,"Seed cotton, unginned",2023,260.0,81.33,312.8
Algeria,Sunflower seed,2019,199.0,89.86,452.6
Algeria,Sunflower seed,2020,202.0,87.82,435.8
Algeria,Sunflower seed,2021,198.0,88.5,446.0
Algeria,Sunflower seed,2022,200.0,88.72,444.7
Algeria,Sunflower seed,2023,200.0,88.35,442.1
Algeria,Watermelons,2019,62673.0,2206866.0,35212.4
Algeria,Watermelons,2020,61000.0,2286809.1,37488.4
Algeria,Watermelons,2021,59462.0,2075874.0,34910.7
Algeria,Watermelons,2022,55834.0,2074242.92,37150.1
Algeria,Watermelons,2023,63258.0,2507140.41,39633.7
Algeria,Wheat,2019,1974987.0,3876876.0,1963.0
Algeria,Wheat,2020,1848083.0,3106754.0,1681.1
Algeria,Wheat,2021,1368702.0,2168386.0,1584.3
Algeria,Wheat,2022,1800000.0,3000000.0,1666.7
Algeria,Wheat,2023,1800000.0,2500000.0,1388.9
Algeria,"Beans, dry",2019,1912.0,1789.0,935.7
Algeria,"Beans, dry",2020,1981.0,2047.8,1033.7
Algeria,"Beans, dry",2021,3817.0,3613.0,946.6
Algeria,"Beans, dry",2022,2916.0,2744.52,941.2
Algeria,"Beans, dry",2023,2629.0,2500.19,951.0
Algeria,"Broad beans and horse beans, dry",2019,41451.0,55272.0,1333.4
Algeria,"Broad beans and horse beans, dry",2020,39849.0,49856.7,1251.1
Algeria,"Broad beans and horse beans, dry",2021,37440.0,39629.0,1058.5
Algeria,"Broad beans and horse beans, dry",2022,36466.0,44653.39,1224.5
Algeria,"Broad beans and horse beans, dry",2023,37539.0,49842.61,1327.8
Algeria,"Broad beans and horse beans, green",2019,33098.0,298483.0,9018.2
Algeria,"Broad beans and horse beans, green",2020,33125.0,287235.1,8671.2
Algeria,"Broad beans and horse beans, green",2021,32315.0,277353.0,8582.9
Algeria,"Broad beans and horse beans, green",2022,32608.0,285541.97,8756.8
Algeria,"Broad beans and horse beans, green",2023,34909.0,312576.08,8953.9
Algeria,Cabbages,2019,4317.0,116426.0,26969.2
Algeria,Cabbages,2020,4104.0,124204.1,30266.0
Algeria,Cabbages,2021,4904.0,158045.0,32224.7
Algeria,Cabbages,2022,4812.0,155681.73,32350.0
Algeria,Cabbages,2023,4570.0,148598.9,32513.4
Algeria,Carrots and turnips,2019,17469.0,419534.0,24015.9
Algeria,Carrots and turnips,2020,17414.0,447595.3,25703.2
Algeria,Carrots and turnips,2021,16956.0,414322.0,24435.7
Algeria,Carrots and turnips,2022,16345.0,422239.98,25833.2
Algeria,Carrots and turnips,2023,16109.0,436621.07,27104.6
Algeria,Cauliflowers and broccoli,2019,8629.0,205439.0,23808.0
Algeria,Cauliflowers and broccoli,2020,8891.0,242990.2,27330.3
Algeria,Cauliflowers and broccoli,2021,9425.0,238712.0,25328.8
Algeria,Cauliflowers and broccoli,2022,8990.0,241933.28,26910.4
Algeria,Cauliflowers and broccoli,2023,9594.0,268699.96,28005.9
Algeria,Cherries,2019,3432.0,11237.0,3274.2
Algeria,Cherries,2020,3555.0,11207.0,3152.5
Algeria,Cherries,2021,3788.0,11178.0,2950.9
Algeria,Cherries,2022,3803.0,11160.32,2934.7
Algeria,Cherries,2023,3875.0,11584.51,2989.6
Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,21767.0,675168.0,31018.0
Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,22152.0,717659.0,32397.0
Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,11190.0,351832.0,31442.5
Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,15113.0,497430.72,32913.0
Algeria,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,17481.0,624969.59,35751.9
Algeria,Cucumbers and gherkins,2019,4078.0,166045.0,40717.3
Algeria,Cucumbers and gherkins,2020,4470.0,184362.0,41244.3
Algeria,Cucumbers and gherkins,2021,4321.0,182890.0,42326.2
Algeria,Cucumbers and gherkins,2022,4303.0,190051.57,44166.5
Algeria,Cucumbers and gherkins,2023,4324.0,199307.94,46094.7
Algeria,Dates,2019,169786.0,1136025.0,6690.9
Algeria,Dates,2020,170500.0,1151909.3,6756.1
Algeria,Dates,2021,172033.0,1188803.0,6910.3
Algeria,Dates,2022,175454.0,1244466.87,7092.9
Algeria,Dates,2023,179150.0,1324767.01,7394.7
Algeria,Eggplants (aubergines),2019,6047.0,184145.0,30452.3
Algeria,Eggplants (aubergines),2020,6262.0,178416.8,28492.0
Algeria,Eggplants (aubergines),2021,6395.0,192893.0,30163.5
Algeria,Eggplants (aubergines),2022,6547.0,205105.9,31330.0
Algeria,Eggplants (aubergines),2023,6840.0,220055.06,32170.1
Algeria,Green garlic,2019,13408.0,223311.0,16655.1
Algeria,Green garlic,2020,11687.0,170929.6,14625.1
Algeria,Green garlic,2021,11374.0,195976.0,17230.4
Algeria,Green garlic,2022,11284.0,202003.85,17902.5
Algeria,Green garlic,2023,11347.0,212300.26,18710.2
Algeria,Lemons and limes,2019,3994.0,87016.0,21786.7
Algeria,Lemons and limes,2020,3991.0,85303.0,21373.8
Algeria,Lemons and limes,2021,4053.0,84018.0,20731.5
Algeria,Lemons and limes,2022,4008.0,85874.62,21427.9
Algeria,Lemons and limes,2023,4034.0,89860.27,22277.4
Algeria,Oats,2019,77626.0,101305.0,1305.0
Algeria,Oats,2020,62353.0,69385.0,1112.8
Algeria,Oats,2021,43274.0,40461.0,935.0
Algeria,Oats,2022,80000.0,81000.0,1012.5
Algeria,Oats,2023,80000.0,76000.0,950.0
Algeria,"Onions and shallots, green",2019,33.0,349.17,10643.5
Algeria,"Onions and shallots, green",2020,32.0,353.21,10923.2
Algeria,"Onions and shallots, green",2021,33.0,354.08,10891.8
Algeria,"Onions and shallots, green",2022,33.0,352.15,10818.8
Algeria,"Onions and shallots, green",2023,32.0,353.15,10877.8
Algeria,"Other beans, green",2019,12706.0,95022.0,7478.5
Algeria,"Other beans, green",2020,12822.0,100308.3,7823.1
Algeria,"Other beans, green",2021,12539.0,87948.0,7014.2
Algeria,"Other beans, green",2022,12820.0,90269.65,7041.5
Algeria,"Other beans, green",2023,13135.0,103995.38,7917.3
Algeria,"Peas, green",2019,38959.0,200025.0,5134.2
Algeria,"Peas, green",2020,39542.0,209409.4,5295.8
Algeria,"Peas, green",2021,35936.0,204415.0,5688.3
Algeria,"Peas, green",2022,36658.0,203460.2,5550.2
Algeria,"Peas, green",2023,39074.0,211552.43,5414.1
Algeria,"Pumpkins, squash and gourds",2019,14377.0,420135.0,29222.7
Algeria,"Pumpkins, squash and gourds",2020,15558.0,435326.5,27980.9
Algeria,"Pumpkins, squash and gourds",2021,15307.0,404851.0,26449.2
Algeria,"Pumpkins, squash and gourds",2022,15413.0,398854.15,25878.3
Algeria,"Pumpkins, squash and gourds",2023,15663.0,455140.94,29057.7
Algeria,Quinces,2019,1617.0,12746.0,7882.5
Algeria,Quinces,2020,1615.0,11748.0,7274.3
Algeria,Quinces,2021,1203.0,8538.0,7097.3
Algeria,Quinces,2022,1269.0,8852.98,6974.1
Algeria,Quinces,2023,1526.0,11098.94,7273.5
Algeria,"Tangerines, mandarins, clementines",2019,13597.0,295250.0,21714.3
Algeria,"Tangerines, mandarins, clementines",2020,14223.0,302476.0,21266.7
Algeria,"Tangerines, mandarins, clementines",2021,14808.0,290424.0,19612.6
Algeria,"Tangerines, mandarins, clementines",2022,14258.0,297569.13,20870.7
Algeria,"Tangerines, mandarins, clementines",2023,14218.0,317301.14,22317.2
Algeria,Tomatoes,2019,24996.0,1477878.0,59124.6
Algeria,Tomatoes,2020,26311.0,1635616.3,62164.7
Algeria,Tomatoes,2021,25755.0,1641636.0,63740.8
Algeria,Tomatoes,2022,24928.0,1653903.79,66347.7
Algeria,Tomatoes,2023,24186.0,1682041.85,69547.5
Algeria,Unmanufactured tobacco,2019,4790.0,15164.0,3165.8
Algeria,Unmanufactured tobacco,2020,5278.0,11496.0,2178.1
Algeria,Unmanufactured tobacco,2021,4415.0,9427.0,2135.2
Algeria,Unmanufactured tobacco,2022,4377.0,10084.2,2303.9
Algeria,Unmanufactured tobacco,2023,4534.0,11262.8,2484.3
Algeria,Vetches,2019,155.0,77.93,501.9
Algeria,Vetches,2020,155.0,77.81,502.5
Algeria,Vetches,2021,150.0,74.95,499.7
Algeria,Vetches,2022,153.0,76.9,501.4
Algeria,Vetches,2023,153.0,76.55,501.2
Algeria,Artichokes,2019,5792.0,119636.0,20655.4
Algeria,Artichokes,2020,5830.0,126762.2,21743.1
Algeria,Artichokes,2021,5656.0,120932.0,21383.1
Algeria,Artichokes,2022,5543.0,124352.88,22434.8
Algeria,Artichokes,2023,6019.0,139912.08,23246.3
Algeria,Bananas,2019,10.0,242.52,24727.8
Algeria,Bananas,2020,10.0,234.99,24620.2
Algeria,Bananas,2021,9.0,232.73,24597.3
Algeria,Bananas,2022,10.0,236.75,24649.3
Algeria,Bananas,2023,10.0,234.82,24622.4
Algeria,"Chick peas, dry",2019,36206.0,40369.0,1115.0
Algeria,"Chick peas, dry",2020,36743.0,39888.9,1085.6
Algeria,"Chick peas, dry",2021,36520.0,38818.0,1062.9
Algeria,"Chick peas, dry",2022,34584.0,38576.89,1115.5
Algeria,"Chick peas, dry",2023,34067.0,39969.67,1173.3
Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2019,4154.0,15111.19,3637.7
Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,4140.0,15193.64,3669.9
Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,4146.0,15279.63,3685.1
Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,4147.0,15348.29,3701.2
Algeria,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,4144.0,15405.17,3717.1
Algeria,"Groundnuts, excluding shelled",2019,4886.0,12602.0,2579.2
Algeria,"Groundnuts, excluding shelled",2020,4709.0,12354.6,2623.9
Algeria,"Groundnuts, excluding shelled",2021,5741.0,15840.0,2759.1
Algeria,"Groundnuts, excluding shelled",2022,6221.0,17913.78,2879.5
Algeria,"Groundnuts, excluding shelled",2023,5754.0,18252.77,3172.2
Algeria,"Lentils, dry",2019,29516.0,26524.0,898.6
Algeria,"Lentils, dry",2020,14705.0,12111.8,823.7
Algeria,"Lentils, dry",2021,9098.0,7998.0,879.1
Algeria,"Lentils, dry",2022,5896.0,5708.99,968.3
Algeria,"Lentils, dry",2023,16612.0,16703.33,1005.5
Algeria,Locust beans (carobs),2019,732.0,3526.0,4816.9
Algeria,Locust beans (carobs),2020,729.0,3280.0,4499.3
Algeria,Locust beans (carobs),2021,688.0,3219.0,4678.8
Algeria,Locust beans (carobs),2022,703.0,3387.0,4821.0
Algeria,Locust beans (carobs),2023,693.0,3424.3,4941.4
Algeria,"Peas, dry",2019,9952.0,12125.0,1218.3
Algeria,"Peas, dry",2020,9535.0,11026.8,1156.5
Algeria,"Peas, dry",2021,9785.0,8269.0,845.1
Algeria,"Peas, dry",2022,9635.0,9733.79,1010.2
Algeria,"Peas, dry",2023,10258.0,11402.39,1111.6
Algeria,Pomelos and grapefruits,2019,73.0,1691.0,23164.4
Algeria,Pomelos and grapefruits,2020,73.0,1722.0,23589.0
Algeria,Pomelos and grapefruits,2021,74.0,1814.0,24513.5
Algeria,Pomelos and grapefruits,2022,71.0,1776.47,25170.6
Algeria,Pomelos and grapefruits,2023,66.0,1708.72,25720.1
Algeria,Rape or colza seed,2019,11979.0,23288.76,1944.2
Algeria,Rape or colza seed,2020,11901.0,23133.28,1943.8
Algeria,Rape or colza seed,2021,11855.0,23044.39,1943.9
Algeria,Rape or colza seed,2022,11912.0,23155.48,1943.9
Algeria,Rape or colza seed,2023,11889.0,23111.05,1943.9
Algeria,Sorghum,2019,132.0,927.0,7022.7
Algeria,Sorghum,2020,68.0,256.0,3764.7
Algeria,Sorghum,2021,105.0,386.0,3676.2
Algeria,Sorghum,2022,120.0,951.17,7922.1
Algeria,Sorghum,2023,195.0,940.5,4821.2
Algeria,Triticale,2019,30.0,62.0,2066.7
Algeria,Triticale,2020,261.0,269.0,1030.7
Algeria,Triticale,2021,379.0,615.0,1622.7
Algeria,Triticale,2022,326.0,539.88,1657.3
Algeria,Triticale,2023,173.0,304.81,1764.5
Angola,Maize (corn),2019,2642691.0,2818684.0,1066.6
Angola,Maize (corn),2020,2703660.0,2972177.0,1099.3
Angola,Maize (corn),2021,2741091.0,2970208.0,1083.6
Angola,Maize (corn),2022,2758105.0,3089902.0,1120.3
Angola,Maize (corn),2023,2796510.0,3214698.0,1149.5
Angola,Millet,2019,233362.0,51905.92,222.4
Angola,Millet,2020,252708.0,55000.0,217.6
Angola,Millet,2021,160000.0,35000.0,218.8
Angola,Millet,2022,150000.0,35000.0,233.3
Angola,Millet,2023,150000.0,30000.0,200.0
Angola,"Other citrus fruit, n.e.c.",2019,38413.0,415146.0,10807.4
Angola,"Other citrus fruit, n.e.c.",2020,39187.0,436086.0,11128.3
Angola,"Other citrus fruit, n.e.c.",2021,39654.0,445300.0,11229.6
Angola,"Other citrus fruit, n.e.c.",2022,39804.0,458147.0,11510.1
Angola,"Other citrus fruit, n.e.c.",2023,41296.0,488133.0,11820.5
Angola,"Other fruits, n.e.c.",2019,8498.0,39529.27,4651.8
Angola,"Other fruits, n.e.c.",2020,8524.0,39867.6,4676.9
Angola,"Other fruits, n.e.c.",2021,8512.0,40137.21,4715.2
Angola,"Other fruits, n.e.c.",2022,8543.0,40464.72,4736.3
Angola,"Other fruits, n.e.c.",2023,8574.0,40156.51,4683.4
Angola,"Other vegetables, fresh n.e.c.",2019,61804.0,357713.51,5787.9
Angola,"Other vegetables, fresh n.e.c.",2020,60826.0,361279.87,5939.6
Angola,"Other vegetables, fresh n.e.c.",2021,61121.0,360817.09,5903.3
Angola,"Other vegetables, fresh n.e.c.",2022,61250.0,361564.94,5903.1
Angola,"Other vegetables, fresh n.e.c.",2023,61065.0,362312.8,5933.2
Angola,Potatoes,2019,63963.0,455249.0,7117.4
Angola,Potatoes,2020,66789.0,480560.0,7195.2
Angola,Potatoes,2021,67644.0,485371.0,7175.4
Angola,Potatoes,2022,68040.0,502204.0,7381.0
Angola,Potatoes,2023,71056.0,501623.0,7059.6
Angola,Rice,2019,8467.0,10102.0,1193.1
Angola,Rice,2020,8539.0,10567.0,1237.5
Angola,Rice,2021,8572.0,10514.0,1226.6
Angola,Rice,2022,8572.0,10563.0,1232.3
